date,text
2018-03-16 08:58:00.000,Dear team @LAPOR1708 bagaimana bisa anda sebutkan nomor yang dapat dihubungi tidak tercantum ??? Sangat jelas disini saya informasikan ID laporan #1947430 cc : Pak @jokowi & Pak @hanifdhakiri pic.twitter.com/SvuuXi4B2l
2018-03-16 08:50:00.000,Ini verifikator dari @LAPOR1708 giliran saya mention Pak @hanifdhakiri verifikasi status laporan saya langsung DITOLAK alasannya data tidak lengkap padahal tidak ada info apapun kekurangan data lewat sms/email ke saya cc : Pak @jokowi pic.twitter.com/JxLd4lAUNT
2018-03-16 08:36:00.000,Bisa juga dilaporkan ke @LAPOR1708 Boleh dijapri kenapanya mas?
2018-03-16 08:33:00.000,@MikSemar_Info Terdapat tindaklanjut terbaru atas laporan Anda di https:// lapor.go.id !1949847
2018-03-16 07:33:00.000,Mch ...udh dkch info ...
2018-03-16 06:07:00.000,Semoga tidak ada lagi kasus pp minta saham....agar masalah 8300 bisa di selesaikan dengan baik tanpa ada diskriminasi terhadap kami....... @lokataru_id  @KomnasHAM  @KementerianESDM  #korbanphkfreeport  #korbanphksepihakfreeport  @tempoekbis  @LAPOR1708  @DPR_RI
2018-03-15 22:33:00.000,8300 menunggu kerja nyata dari team pemerintahan utk masalah kami dan bukan hanya PHP terhadap kami .... #korbanphkfreeport  @jokowi  @lokataru_id  @KementerianESDM  @KomnasHAM  @LAPOR1708  @tempoekbis  @KomisiIX  @DPR_RI  #KorbanPHKSepihakFreeport pic.twitter.com/NQnRc9cWJ0
2018-03-15 21:06:00.000,@LAPOR1708 mohon ditelusuri kemungkinan penipuan pada no hp 081284068888
2018-03-15 20:06:00.000,Silakan dukung @LAPOR1708 #1357322 Kisruh PPDB Lapor ke Mana? https://www. lapor.go.id/id/1357322
2018-03-15 19:30:00.000,#jogja : AyoLAPOR untuk mengawasi pembangunan dan pelayanan publik di Indonesia melalui @lapor1708 : http:// lapor.go.id atau SMS ke 1708
2018-03-15 19:25:00.000,#jogja : AyoLAPOR untuk mengawasi pembangunan dan pelayanan publik di Indonesia melalui @lapor1708 : http:// lapor.go.id atau SMS ke 1708
2018-03-15 19:06:00.000,Iya bro tp dibandingkan yg laen ini @jntexpressid parahhh benerr Viralkan aj lah biar dibagusin mutuny Cc : @LAPOR1708
2018-03-15 19:04:00.000,Lapor aja bro..
2018-03-15 17:03:00.000,Makasi min
2018-03-15 16:31:00.000,#LAPORBKN sy adl asn (guru TIK sma)sjk dibrlakukanya kur 2013 tdk lg mngjar.Pmrnth sdg gencar dgn program e-govshg dipindah ke strktural utk mnsukseskn prgm Pmrnth tsb drpd tdk lg optimal mengjar. skrg sy terhmbt Naik pgkt krn blm 8 thn mngjar(pp 19 2017).Mhn solusi @LAPOR1708
2018-03-15 15:43:00.000,mosok sih will..yo nko kepegawaian e gonaku tk kndanane
2018-03-15 15:32:00.000,Melahirkan / Operasi Caesar brrti melahirkan normal bisa roy
2018-03-15 15:24:00.000,apakah harus kondisi melahirkan caesar? kalo normal bisa ajukan cuti juga?
2018-03-15 15:23:00.000,Wahh makin parah aja ne  dr tgl 3 sampek skrg  gak betol ne. @lapor @LAPOR1708
2018-03-15 15:07:00.000,@jokowi . Pak Bertahun2 pendapatan rakyat tergerus utk beli beras & energi mahal penyebab inflasi & lemahnya pertumbuhan ekonomi. Pemerintah selalu “gagal pikir” bagaimana keluar dari selokan impor beras & BBM & memproduksi beras & energi murah seraya
2018-03-15 14:24:00.000,@P3Mkotasmg Terdapat tindaklanjut terbaru atas laporan Anda di https:// lapor.go.id !1949949
2018-03-15 14:04:00.000,Halo Nilam silakan laporkan masalah Anda melalui kanal LAPOR! di http://www. lapor.go.id atau SMS ke 1708 agar segera ditindaklanjut. Terima kasih #AyoLAPOR #MudaMelapor pic.twitter.com/vbghjGvx91
2018-03-15 14:02:00.000,Halo Zulkarwin tidak ada format khusus. Langsung laporkan saja melalui kanal LAPOR! di http://www. lapor.go.id atau SMS ke 1708 agar dapat ditindaklanjuti. Terima kasih #AyoLAPOR #MudaMelapor pic.twitter.com/Hrblm3EZjV
2018-03-15 13:35:00.000,dr tgl 10 brooo kalian blg asik overload2 aja. ini skrg udh tgl 15 ( 5hari)  ngapaen aja kalian? tidorrrrrrrr? itu brg penting brooo... gimana nih pelayanan kalian @jokowi @Pak_JK @BudiKaryaS
2018-03-15 13:30:00.000,halo bapak/ibu mohon maaf sebelumnya atas keterlambatan pengiriman paket anda saat ini dapat kami informasikan bahwa gateway batam sedang mengalami overload kami sedang mengupayakan pengiriman secara bertahap mohon kesediaannya untuk menunggu terima kasih :)
2018-03-15 13:26:00.000,yg jelas kasih info jgn asik overload2 aja udh 5 hr ne ngpaen aja kalian? tidorrrrrrrr... ???
2018-03-15 13:25:00.000,ini dr tgl 10 jawabannya asik gini2 aja apa itu overload sampek 5 hari gini kaliaaann tidorrrr apa kerjaaa? kamiii bayarrr ini woiii @LAPOR1708 @jokowi @Pak_JK
2018-03-15 13:24:00.000,halo bapak/ibu mohon maaf sebelumnya atas keterlambatan pengiriman paket anda saat ini dapat kami informasikan bahwa gateway batam sedang mengalami overload kami sedang mengupayakan pengiriman secara bertahap mohon kesediaannya untuk menunggu terima kasih :)
2018-03-15 13:16:00.000,woiiii  paket gw mana nih? 888057624067  dr tgl 10 kok asik overload2 aja kalian kerja gk sih itu paket penting kami pakek jasa kalian kami bayarrr @LAPOR1708
2018-03-15 13:14:00.000,gk jelas neh J&T pket gw gimana nih ? 888057624067  dr tgl 10 kok gk sampek2? di wall kalian udh rame yg komplain kok gk ditanggapi pelayananny kok kyk gini. @detikcom @LAPOR1708
2018-03-15 13:03:00.000,Yth @LAPOR1708 kpn dibangun jaringan kereta di kalsel? saya yg sering bepergian banjarmasin - kandangan sgt membutuhkan sarana transportasi yg nyaman mengingat saat ini tdk ada moda transportasi yg nyaman utk AKDP di kalsel. terima kasih pic.twitter.com/KWFtnauPub
2018-03-15 11:21:00.000,Mohon untuk di sidak outsorsing pt vidia artha tama..outsorsing yg tdk memperdulikan karyawanya..tdk ada hak cuti..potongan upah. Penahanan ijasah asli.
2018-03-15 11:18:00.000,@LAPOR1708
2018-03-15 11:07:00.000,Halo Wisnu mohon sampaikan laporan Anda melalui kanal LAPOR! di http://www. lapor.go.id atau SMS ke 1708 agar dapat ditindaklanjuti. Terima kasih #AyoLAPOR #MudaMelapor pic.twitter.com/fvw9Et5EhZ
2018-03-15 10:36:00.000,1864979
2018-03-15 10:19:00.000,@LAPOR1708 Kami ingin mlaporkan Sdr. Yudo dari Kantor Pertanahan Adm. Jakarta Selatan (No. Hp 0817745688) dgn alasan tidak kunjung menyelesaikan peta pengukuran tanah dgn nmr berkas prmohonan 4771/2018 dngan nama Pemohon: Asep Supriatna a.n. Dinas Sumber 
2018-03-15 10:17:00.000,Terima kasih
2018-03-15 09:37:00.000,@MikSemar_Info Terdapat tindaklanjut terbaru atas laporan Anda di https:// lapor.go.id !1949854
2018-03-15 09:35:00.000,@ChristianySuta1 Terdapat tindaklanjut terbaru atas laporan Anda di https:// lapor.go.id !1949855
2018-03-15 09:29:00.000,@ugikbcahyono Terdapat tindaklanjut terbaru atas laporan Anda di https:// lapor.go.id !1949857
2018-03-15 08:41:00.000,@Gideon_GSP Terdapat tindaklanjut terbaru atas laporan Anda di https:// lapor.go.id !1949945
2018-03-15 08:39:00.000,@LAPOR1708 @jokowi @Kemenkumham_RI Selamat pagiMohon segera diperbaiki Aplikasi Antrian Passpor Online untuk Belakang Padang pakudah satu Minggu tidak bisa daftar.Kita telpon kekantor ImigrasinyaJaringan dari pusat rusak. pic.twitter.com/HjqCOZOY2g
2018-03-15 07:46:00.000,Siap dari desa kita membangun indonesia .
2018-03-15 07:45:00.000,Siap Pak Andry #DanaDesa dipergunakan untuk sebesar-sebesarnya kesejahteraan masyarakat desa. Mari bantu awasi pelaksanaannya di daerah. Bila temukan indikasi peyalahgunaan laporkan via @LAPOR1708 atau @SatgasDanaDesa  terima kasih @DitjenPK
2018-03-15 07:27:00.000,@Soetedjoutomo Terdapat tindaklanjut terbaru atas laporan Anda di https:// lapor.go.id !1949844
2018-03-15 06:46:00.000,@LAPOR1708 @BKNgoid mohon info terkait cuti Alasan Penting suami yang istri melahirkan dan dirawat di rs apakah tunkin akan terpotong? Tks
2018-03-15 06:03:00.000,@pln123 selama seminggu belakangan aliran listrik gardu BBE Bogor Barat selalu tiba2 padam di pagi hari . Dan dalam sesaat nyala kembali. Tolong segera diperbaiki !. Cc: @lapor1708 @radioelshinta @ignasiusjonan @ylki_id
2018-03-15 05:42:00.000,"@pln123 mengapa aliran listrik gardu BBE bogor barat sejak subuh ""byar-pet"" ? Ini merusak alat elektronik !!! Cc: @lapor1708 @radioelshinta @detikcom @ignasiusjonan @ylki_id"
2018-03-15 04:36:00.000,Ayo usut tuntas Perkara dugaan Pungli di ATR/BPN @detikcom @kompascom @hmetromy @PolhukamRI @KSPgoid @GeneralMoeldoko @LAPOR1708 @CNNIndonesia https:// twitter.com/Tio_Rud/status /974033374837817344 …
2018-03-15 04:33:00.000,Tepat sekali hasil evaluasinya. Karena ini masalah koordinasi antar K/L di pusat maka tentu merpkan tugas @jokowi dan para kemenko utk selesaikan @DPDRI @KemenDesa @BappenasRI @LAPOR1708 @KSPgoid
2018-03-15 04:30:00.000,Ayo usut tuntas Perkara dugaan Pungli di ATR/BPN @detikcom @kompascom @hmetromy @PolhukamRI @KSPgoid @GeneralMoeldoko @LAPOR1708 https:// twitter.com/Tio_Rud/status /974033374837817344 …
2018-03-14 23:37:00.000,Penyimpangan Dana di Yayasan Kesejahteraan Pendidikan dan Perumahan http://www. gardaindonews.com/2018/03/dugaan -penyimpangan-dana-di-yayasan.html … lewat @kemhan_ri @Lapor1708 @setkabgoid @ryamizard_r @wiranto47 @PuspenTNI
2018-03-14 22:22:00.000,Tolong lampu jalan diperbaiki di jalan cisatu dan cisatu 2ciumbuleuit bandung@LAPOR1708
2018-03-14 22:10:00.000,thanks @LAPOR1708 atas konfirmasi nya kendati demikian tetap akan kita follow-up terkait progres bersama jajaran @OmbudsmanRI137 @SatgasPungli https:// twitter.com/LAPOR1708/stat us/970885138799214592 …
2018-03-14 20:30:00.000,@jntexpressid ini yg delay paket dr batam mau berapa lama? Kok jne sama Pos gak delay kok cm kalian aja yg delay  aneehhh Cc : @PosIndonesia  @JNE_ID @JNECare @LAPOR1708 @detikcom @kaskus
2018-03-14 20:17:00.000,@LAPOR1708 min apa ada format khusus utk lapor masalah penggunaan fasilitas publik di daerah?
2018-03-14 20:11:00.000,Benarkah berita ini bapak2 @OmbudsmanRI137 @LAPOR1708 http://www. portal-islam.id/2018/03/nonakt ifkan-dosen-karena-bercadar-iain.html?m=1#…
2018-03-14 20:02:00.000,saking lama menanti jawaban kami lupa ID lapornya. CPe lapor tanpa ada kejelasan contoh pic.twitter.com/2OOqLU8Liv
2018-03-14 18:33:00.000,Assalamualaikum pak @jokowi Kami mohon tolong bantu & selesaikan permalsahan dtimika papuakm 8000an pekerja moker butuh uluran tangan dr bapak. @Oesman_Sapta @DPR_RI @KomisiIX @bambangsoesatyo @LAPOR1708 @lokataru_id @ZUL_Hasan #korbanphkfreeport @irmasuryani_A07 @fahiraidris pic.twitter.com/lgqIp8Hee3
2018-03-14 18:12:00.000,Assalamualaikum pak @jokowi Kami tau bapak selalu mencintai Rakyat kami pekerja MOKER di timika papua selalu berharap bapak bisa membantu dlm permasalahan kami yg sdh hampir 1thun @Oesman_Sapta @ZUL_Hasan @KomisiIX @LAPOR1708 @lokataru_id @irmasuryani_A07 #korbanphkfreeport pic.twitter.com/oQVb71zFKf
2018-03-14 18:02:00.000,Pak @Oesman_Sapta km tau bpk py niat & hati yg tulus U membantu km pekerja MOKER yg sdh berjalan hampir setahun km ingin bapak harus mengundang ke 2 belahpihak biar adil & beradab.kami pekerja MOKER serahkan ke Advokasi Team @lokataru_id @KomisiIX @LAPOR1708 #korbanphkfreeport https:// twitter.com/tuandillah/sta tus/973390292815511552 …
2018-03-14 17:32:00.000,Di luar yg dibahas @korantempo adakah hal lain yg tdk diketahui masyarakat ?!!! Semoga bisa dijelaskan oleh : @DivHumas_Polri @BareskrimPolri @KejaksaanRI @PolhukamRI @Kemenkumham_RI @KSPgoid @LAPOR1708 @OmbudsmanRI137 https:// twitter.com/korantempo/sta tus/973866405635526656 …
2018-03-14 16:56:00.000,Kami Hanya Butuh Bukti ... Bukan Janji.....8300 Korban PHK Sepihak PT.Freeport Indonesia .... #korbanphkfreeport  @lokataru_id  @jokowi  @KementerianESDM  @Save_Komnasham  @LAPOR1708  @DPR_RI  @KomisiIX  @tvOneNews  @zonatribunmedan  @tempoekbis  @NajwaShihab  @KomisiYudisial pic.twitter.com/fne3fMA18K
2018-03-14 15:19:00.000,"Tuh anonim disediain malah ("") RT @LAPOR1708 : Sekarang sudah tahukan mengenai fitur “Anonim” dan “Rahasia” ini? Jadi jangan pernah takut melapor ya! Karena LAPOR! akan selalu berkomitmen untuk melindungi identitas pelapor#KenalLAPOR #AyoLAPOR pic.twitter.com/MtB4LXXypM"
2018-03-14 15:06:00.000,@andreyschevanov Terdapat tindaklanjut terbaru atas laporan Anda di https:// lapor.go.id !1947534
2018-03-14 14:54:00.000,1950365..
2018-03-14 14:46:00.000,@pimmarif Terdapat tindaklanjut terbaru atas laporan Anda di https:// lapor.go.id !1947529
2018-03-14 14:37:00.000,Halo Maryani mohon sampaikan laporan Anda melalui http://www. lapor.go.id atau SMS ke 1708 agar dapat ditindaklanjuti. Terima kasih #AyoLAPOR #MudaMelapor
2018-03-14 14:37:00.000,Nomor laporan atau link laporan Anda agar kami bantu merahasiakan laporan tersebut bila belum dirahasiakan. Terima kasih #AyoLAPOR #MudaMelapor
2018-03-14 13:31:00.000,Dear @LAPOR1708 saya ingin menanyakan prosedur pengurusan surat kematian karena saya merasa di persulit oleh kelurahan cilandak jak sel dlm pengurusannya
2018-03-14 13:22:00.000,Gaji pns di daerah sgt kecil...gak cukup untuk makan apalagi untuk nyekolahkan anak. Mereka hrs mengakali biaya hidup dgn berbagai cara. Entah bertani jualan ngojek atau kalau ada kesempatan korupsi...sah aja kayaknya dari pada mati. @jokowi @KemenkeuRI @DPR_RI @LAPOR1708
2018-03-14 11:57:00.000,Maksudnya mba/mas?
2018-03-14 11:51:00.000,Halo Dzulfikri dapat disertakan tracking ID Anda? Terima kasih #AyoLAPOR #MudaMelapor
2018-03-14 11:35:00.000,@LAPOR1708 saya melaporkan yang bersifat rahasia tp ko di beranda masih terdapat laporan saya ya dengan nama dan profil yang saya? padahal saya sudah checklist anonim dan rahasia. Tks mohon responnya.
2018-03-14 11:04:00.000,@cryptomadz Terdapat tindaklanjut terbaru atas laporan Anda di https:// lapor.go.id !1949856
2018-03-14 10:55:00.000,baik saya hanya menyampaikan. agar dapat ditindaklanjuti ke pihak berwenang. krna terlihat website tsb menggunakan simbol pemerintahan. Terimakasih.
2018-03-14 10:43:00.000,@ninokhariyani Laporan Anda telah diteruskan. Pantau tindaklanjutnya di https:// lapor.go.id !1948329
2018-03-14 09:22:00.000,Terima kasih sudah melapor. Apakah dapat disertakan Tracking ID laporan Anda agar dapat kami bantu untuk diberikan tindaklanjut oleh @Kemdikbud_RI ?
2018-03-14 09:08:00.000,@P3Mkotasmg Laporan Anda telah diteruskan. Pantau tindaklanjutnya di https:// lapor.go.id !1949949
2018-03-14 08:55:00.000,saya sudah melaporkan dari dulu melalui http:// lapor.go.id  namun sampai saat ini tidak ada tindak lanjutnya. @Kemdikbud_RI
2018-03-14 08:54:00.000,@LAPOR1708 tolong ditutup situs ini http://46.166.167.16/ Banyak gambar porno di dalamnya. Tolong segera ditindaklanjuti
2018-03-14 08:51:00.000,Halo Asep Anda dapat menyampaikan pengaduan Anda melalui http://www. lapor.go.id atau SMS ke 1708 agar dapat ditindaklanjuti. Terima kasih #AyoLAPOR #MudaMelapor pic.twitter.com/vrOLh9jo3j
2018-03-14 08:48:00.000,Halo Anda dapat menyampaikan pengaduan Anda melalui http://www. lapor.go.id atau SMS ke 1708 agar dapat ditindaklanjuti. Terima kasih #AyoLAPOR #MudaMelapor pic.twitter.com/NjsAtl3nxS
2018-03-14 08:45:00.000,Halo Farkhan agar dapat dijawab mohon sampaikan pertanyaan kamu melalui http://www. lapor.go.id atau SMS ke 1708. Terima kasih #AyoLAPOR #MudaMelapor pic.twitter.com/QIwBzghieB
2018-03-14 08:40:00.000,Halo Rida mohon sampaikan laporan kamu melalui http://www. lapor.go.id atau SMS ke 1708 agar dapat ditindaklanjuti. Terima kasih #AyoLAPOR #MudaMelapor pic.twitter.com/FGuPvGbjSE
2018-03-14 08:35:00.000,Halo Wisnu kalau dilihat dengan teliti sudah pasti website itu illegal Anda dapat melaporkannya melalui kanal LAPOR! di http://www. lapor.go.id atau SMS ke 1708 agar dapat ditindaklanjuti. Terima kasih #AyoLAPOR #MudaMelapor pic.twitter.com/zltcE52bYs
2018-03-14 08:05:00.000,Baik. Terimakasih
2018-03-14 07:14:00.000,@Hari800055 Terdapat tindaklanjut terbaru atas laporan Anda di https:// lapor.go.id !1949947
2018-03-14 07:09:00.000,@Hari800055 Laporan Anda telah diteruskan. Pantau tindaklanjutnya di https:// lapor.go.id !1949947
2018-03-14 04:17:00.000,Paraahhh ne J&T  mending pkek @JNE_ID laaa klo gt brg gak sampek2  kualitas pelayanan jelek Cc : @LAPOR1708
2018-03-14 01:23:00.000,RT @BiLLRaY_san cc : @CCICPolri @DivHumas_Polri @BareskrimPolri @BSSN_RI @KejaksaanRI @kemkominfo @KSPgoid @jokowi @LAPOR1708 @bayususeno2001 https:// twitter.com/BiLLRaY_san/st atus/973443893067788288 …
2018-03-13 23:39:00.000,RT @timomanullang cc : @CCICPolri @DivHumas_Polri @BareskrimPolri @BSSN_RI @KejaksaanRI @kemkominfo @KSPgoid @jokowi @OmbudsmanRI137 @LAPOR1708 @bayususeno2001 https:// twitter.com/timomanullang/ status/973531717213478913 …
2018-03-13 20:26:00.000,@LAPOR1708 apakah website ini resmi? Disini banyak sekali memakai badge kementerian aparat negara lho. Kalo emang ini ilegal. Tolong ditindaklanjuti agar tidak ada korban. @DivHumas_Polri @KemenkeuRI @KemensosRI http://www. undian-whatsapp2018.blogspot.co
2018-03-13 19:55:00.000,Sisa2 MCA masi ada pak https:// m.facebook.com/groups/1697706 63566304?view=permalink&id=301074550435914 … @DivHumasPolri @CCICPolri @LAPOR1708 @PolriMultimedia
2018-03-13 19:50:00.000,https:// m.facebook.com/groups/1697706 63566304?view=permalink&id=301074550435914 … Sisa2 MCA masi ada pak @DivHumas_Polri @TMCPoldaMetro @PolriMultimedia @CCICPolri @LAPOR1708
2018-03-13 18:57:00.000,Meletus balon hijau Dor...
2018-03-13 18:28:00.000,@LAPOR1708 selamat sore saya mau melaporkan pengemis dan eksploitasi anak kecil di lampu merah pelajar pejuang arah stasiun palmerah. Mohon ditindaklanjuti oleh Dinas Sosial Provinsi DKI Jakarta. Sy merasa tdk aman jika melalui area tersebut.
2018-03-13 18:18:00.000,@LAPOR1708 admin.. website http:// panselnas.id kenapa gak bisa dibuka ya ?
2018-03-13 18:11:00.000,Banjarmasin BISA Banjarmasin BAIMAN Banjarmasin barasih wan nyaman
2018-03-13 17:29:00.000,Bagaimana mungkin orang ini tahu nomer hp saya dan tahu saya mau geser tiang telkom jika tidak diberitahu oleh @TelkomCare ? Berarti ini petugas resmi dunk.. @masudkhamid @LAPOR1708 @KSPgoid @OmbudsmanRI137 #saberpungli
2018-03-13 17:15:00.000,Serius nih setelah lebih dari satu bulan melapor ke @TelkomCare buat geser tiang telpon tdk pernah ada respon eh sekali direspon skrg dimintain uang 1 juta sama yang survey? @masudkhamid @LAPOR1708 @KSPgoid @kempanrb
2018-03-13 16:56:00.000,Ini orng ketinggalan berita MenKeu sdh buat pernyataan bahwa kenaikan gaji presiden 500 juta itu HOAX masih diberitain koplaakkk
2018-03-13 16:26:00.000,Inilah realita perjuangan #korbanphkfreeport mencari keadilan di bumi pertiwi.Bantu kami wahai pemimpin negeri ini.. @DPR_RI @KomisiIX @DPDRI @KomnasHAM @OmbudsmanRI137 @KPK_RI @LAPOR1708 @haris_azhar @nurkholis_h .kami rakyatmu pak @jokowi .pekerja taat bayar pajak. @hanifdhakiri pic.twitter.com/NQaewplLl6
2018-03-13 15:54:00.000,@muda_mahmuda Terdapat tindaklanjut terbaru atas laporan Anda di https:// lapor.go.id !1948235
2018-03-13 15:28:00.000,@sheque @LAPOR1708 - these are my favorite engaged members this week! - Powered by https:// commun.it/?tc=s&aid=than kyou250 …
2018-03-13 15:23:00.000,sebelum digunakan untuk login mohon untuk verifikasi email terlebih dahulu pic.twitter.com/WtkUPf68cE
2018-03-13 15:03:00.000,@Gideon_GSP Laporan Anda telah diteruskan. Pantau tindaklanjutnya di https:// lapor.go.id !1949945
2018-03-13 14:52:00.000,@P3Mkotasmg Laporan Anda #1949949 telah kami terima dan saat ini dalam proses verifikasi.
2018-03-13 14:52:00.000,@Hari800055 Laporan Anda #1949947 telah kami terima dan saat ini dalam proses verifikasi.
2018-03-13 14:51:00.000,@Gideon_GSP Laporan Anda #1949945 telah kami terima dan saat ini dalam proses verifikasi.
2018-03-13 14:36:00.000,Halo rekan LAPOR! di Banjarmasin. #AyoLAPOR untuk pelayanan publik yang lebih baik. SMS ke 1708: BANJARMASIN(spasi)Isi Aduan Website: http://www. lapor.go.id pic.twitter.com/1NI8eNpNQD
2018-03-13 14:01:00.000,@KemenkesRI @DKIJakarta
2018-03-13 14:00:00.000,Td ad tetangga sy dgn anaknya bli yakult n token listrik sy s4 ngobrol ttg posyandu RT setempat... Kata tetangga sy posyandunya sepi bubur kacang ijonya gak gratis (klau bli 2rb) trus waktu suntik difteri ad tulisan byr seikhlasnya n kader posyandunya jg gak tau jadwalnya
2018-03-13 13:44:00.000,Halo rekan LAPOR! di Banjarmasin. #AyoLAPOR untuk pelayanan publik yang lebih baik. SMS ke 1708: BANJARMASIN(spasi)Isi Aduan Website: http://www. lapor.go.id pic.twitter.com/MI61t3j5Q3
2018-03-13 13:31:00.000,@pimmarif Terdapat tindaklanjut terbaru atas laporan Anda di https:// lapor.go.id !1947529
2018-03-13 13:25:00.000,Semoga bapak pimpinan @DPDRI @Oesman_Sapta @nonosampono @fahiraidris melakukan pembahasan permasalahan #korbanphkfreeport segra dapat memberikan solusi atas penderitaan ribuan anak bangsa yg tertindas.... @lokataru_id @haris_azhar @nurkholis_h @LAPOR1708 @KomnasHAM ...
2018-03-13 13:04:00.000,Penerbitan PIN penomoran ijazah nasional knapa lama yaaaaahh Mohon infonya
2018-03-13 13:02:00.000,@cryptomadz Laporan Anda telah diteruskan. Pantau tindaklanjutnya di https:// lapor.go.id !1949856
2018-03-13 13:00:00.000,@ugikbcahyono Laporan Anda telah diteruskan. Pantau tindaklanjutnya di https:// lapor.go.id !1949857
2018-03-13 12:55:00.000,Mohon informasi alamat lengkap Majelis Pengawas Daerah Notaris Kota Depok @LAPOR1708
2018-03-13 12:55:00.000,@MikSemar_Info Laporan Anda telah diteruskan. Pantau tindaklanjutnya di https:// lapor.go.id !1949854
2018-03-13 12:51:00.000,@ChristianySuta1 Laporan Anda telah diteruskan. Pantau tindaklanjutnya di https:// lapor.go.id !1949855
2018-03-13 12:47:00.000,@Soetedjoutomo Laporan Anda telah diteruskan. Pantau tindaklanjutnya di https:// lapor.go.id !1949844
2018-03-13 12:42:00.000,@MikSemar_Info Laporan Anda telah diteruskan. Pantau tindaklanjutnya di https:// lapor.go.id !1949847
2018-03-13 12:34:00.000,@ugikbcahyono Laporan Anda #1949857 telah kami terima dan saat ini dalam proses verifikasi.
2018-03-13 12:33:00.000,@cryptomadz Laporan Anda #1949856 telah kami terima dan saat ini dalam proses verifikasi.
2018-03-13 12:29:00.000,@ChristianySuta1 Laporan Anda #1949855 telah kami terima dan saat ini dalam proses verifikasi.
2018-03-13 12:27:00.000,@MikSemar_Info Laporan Anda #1949854 telah kami terima dan saat ini dalam proses verifikasi.
2018-03-13 12:18:00.000,Ini sudah bulan ketiga sejak pengumuman akhir dan apakah memang perlu waktu sampai 1 tahun utk selesaikan SK CPNS? @Kemdikbud_RI @Itjen_Kemdikbud @BKNgoid @kempanrb @OmbudsmanRI137 @LAPOR1708 https:// twitter.com/Ferry0i/status /973205620257009665 …
2018-03-13 12:10:00.000,@MikSemar_Info Laporan Anda #1949847 telah kami terima dan saat ini dalam proses verifikasi.
2018-03-13 12:05:00.000,@Soetedjoutomo Laporan Anda #1949844 telah kami terima dan saat ini dalam proses verifikasi.
2018-03-13 10:05:00.000,Omong apa datamu HOAX.. manusia apa iblis. Penghianat bangsa..
2018-03-13 09:23:00.000,@Kemdikbud_RI mhn dijawb dan penjelasan kenapa BOS online kosong? Itu kan website setingkat kementerian BOS harus transfaran @LAPOR1708
2018-03-13 09:20:00.000,Selamat pagi @atr_bpnJakbar Mohon dibantu untuk tindak lanjut laporan dimaksud. Terima kasih atas kerja samanya.
2018-03-13 08:52:00.000,Sudah. Tapi tidak log in di aplikasi.
2018-03-13 08:49:00.000,Halo Kelvin terima kasih sudah melapor. Apakah dapat disertakan nomor tracking ID laporan tersebut? Terima kasih #AyoLAPOR #MudaMelapor
2018-03-13 08:47:00.000,Halo Auliya Anda dapat menyampaikan laporan melalui http://www. lapor.go.id atau SMS ke 1708 secara jelas dan lengkap agar dapat ditindaklanjuti oleh pihak terkait. Terima kasih #AyoLAPOR #MudaMelapor
2018-03-13 08:45:00.000,Mohon sampaikan laporan Anda melalui http://www. lapor.go.id agar dapat ditindaklanjuti oleh pihak terkait. Kami tidak dapat menindaklnjuti laporan karena merupakan wewenang instansi lain. Terima kasih #AyoLAPOR #MudaMelapor
2018-03-13 08:43:00.000,Halo Disa untuk menyertakan bukti berupa gambar atau file mohon sampaikan laporan kamu melalui http://www. lapor.go.id ya. Karena saat ini belum bisa melampirkan file melalui SMS. Terima kasih #AyoLAPOR #MudaMelapor
2018-03-13 08:42:00.000,Halo Mariska mohon sampaikan laporan kamu melalui http://www. lapor.go.id atau SMS ke 1708 dengan lengkap serta lokasi kamu agar dapat segera ditindaklanjuti. Terima kasih #AyoLAPOR #MudaMelapor
2018-03-13 08:39:00.000,Halo Lina mohon dicoba untuk registrasi melalui web LAPOR! dahulu di http://www. lapor.go.id baru kemudian digunakan untuk login melalui aplikasi. Selagi kami periksa sistem kami. Terima kasih #AyoLAPOR #MudaMelapor
2018-03-13 08:36:00.000,Halo Yura mohon sampaikan pengaduan Anda melalui http://www. lapor.go.id atau SMS ke 1708 agar dapat ditindaklanjuti oleh pemda setempat. Terima kasih #AyoLAPOR #MudaMelapor
2018-03-13 08:35:00.000,Hr ini gnp 1 mg tht srt Menteri Agraria/ATR di terima Masjid Al Husna nm tdk ada tanda2 BPN Kota Plk mau laksanakan perintah tsb. Tlg utk kwn2 semua utk viralkan ttg bandelnya BPN kota yg enggan laksanakan perintah BPN pst tsb trim @jokowi @atr_bpn @LAPOR1708 @BORNEONEWS pic.twitter.com/LFDtgkxkYd
2018-03-13 08:34:00.000,Halo Toempal Anda dapat menyampaikan aspirasi Anda melalui http://www. lapor.go.id atau SMS ke 1708 agar dapat tersampaikan. Terima kasih #AyoLAPOR #MudaMelapor
2018-03-13 08:33:00.000,Halo Luci Anda dapat menyampaikan pengaduan melalui kanal LAPOR! di http://www. lapor.go.id atau SMS ke 1708 agar dapat ditindaklanjuti. Terima kasih #AyoLAPOR #MudaMelapor
2018-03-13 08:33:00.000,Halo Anda dapat menyampaikan pengaduan Anda melalui http://www. lapor.go.id atau SMS ke 1708 agar dapat segera ditindaklanjuti. Terima kasih #AyoLAPOR #MudaMelapor
